c [mM],best Homo,best Hetero,MC 98% Homo lo,MC 98% Homo hi,MC 98% Hetero lo,MC 98% Hetero hi
196.12244897959184,-0.03617726699653234,0.5208093269862859,-0.1138253354531992,0.041470801460134515,0.27642460024964216,0.7651940537229296
201.0204081632653,-0.04518527009950546,0.5122627748144759,-0.12345853614141922,0.0330879959424083,0.2669970523606583,0.7575284972682935
205.9183673469388,-0.0537610508733124,0.504129489439185,-0.1326308903672735,0.025108788620648678,0.25798849087541986,0.7502704880029502
210.81632653061226,-0.06193454690106526,0.4963806737114811,-0.14135594502085858,0.01748685121872806,0.24940242517076364,0.7433589222521986
215.71428571428572,-0.06973298852492471,0.4889901483739454,-0.14967558191577385,0.01020960486592444,0.24121018582676762,0.7367701109211231
220.6122448979592,-0.07718116347023107,0.48193409598461834,-0.15762271288055096,0.003260385940088803,0.2333855131320179,0.7304826788372187
225.51020408163265,-0.08430169807326049,0.47519078727847663,-0.1652210008081116,-0.0033823953384093663,0.22590470743350746,0.7244768671234458
230.40816326530611,-0.09111549106835826,0.46874015413331804,-0.17260799131346266,-0.009622990823253866,0.21874832883460504,0.718731979432031
235.3061224489796,-0.0976413781960388,0.46256413098353955,-0.17945802489427043,-0.01582473149780715,0.21192830333175566,0.7131999586353235
240.20408163265307,-0.10389676369760092,0.4566460287066372,-0.1861352973595224,-0.02165823003567946,0.20552228481996093,0.7077697725933134
245.10204081632654,-0.1098976434758181,0.45097051628069895,-0.19254238086752817,-0.027252906084108006,0.19937692669811108,0.7025641058632868
250.0,-0.11565935175316833,0.4455228784487155,-0.1986950896270124,-0.03262361387932425,0.19347627348860058,0.6975694834088304
