c [mM],best recog (Mg),best recog (Ca),MC 75% recog lo (Mg),MC 75% recog hi (Mg),MC 75% recog lo (Ca),MC 75% recog hi (Ca)
186.3265306122449,-0.5560017578658827,-0.6585042858197712,-0.6594694893900293,-0.4525340263417361,-0.7272202089202664,-0.5897883627192759
191.22448979591837,-0.5565049480850335,-0.6589642146082939,-0.6600725944314153,-0.45293730173865165,-0.7276628921810125,-0.5902655370355753
196.12244897959184,-0.5569865939828182,-0.6594036844933986,-0.6606442069346817,-0.45332898103095476,-0.7280853211087392,-0.5907220478780579
201.0204081632653,-0.5574480449139814,-0.6598240278880949,-0.6611778769809991,-0.4537182128469637,-0.7284888538219173,-0.5911592019542725
205.9183673469388,-0.5578905403124974,-0.6602264642258087,-0.6616889780884397,-0.4540921025365551,-0.7288747297446668,-0.5915781987069505
210.81632653061226,-0.5583152206125463,-0.6606121116584971,-0.6621789112238412,-0.4544515300012515,-0.7292440822887256,-0.5919801410282686
215.71428571428572,-0.5587231368988701,-0.6609819973343214,-0.6626489638312099,-0.45479730996653034,-0.7295979499443563,-0.5923660447242864
220.6122448979592,-0.5591152594548494,-0.6613370664515932,-0.6631176180392276,-0.4551129008704712,-0.7299365665467836,-0.5927375663564027
225.51020408163265,-0.5594924853517371,-0.6616781902552731,-0.6635753842436392,-0.4554095864598351,-0.7302916514385352,-0.5930647290720109
230.40816326530611,-0.5598556452016763,-0.6620061731170019,-0.6640158576890188,-0.45569543271433377,-0.7306328861133697,-0.5933794601206341
235.3061224489796,-0.5602055091795783,-0.6623217588186727,-0.664439999104332,-0.45597101925482464,-0.7309610648065307,-0.5936824528308148
240.20408163265307,-0.5605427924042381,-0.6626256361419136,-0.6648486994161095,-0.45623688539236673,-0.7312769222110513,-0.5939743500727759
245.10204081632654,-0.560868159756517,-0.6629184438511273,-0.665242785968723,-0.4564935335443111,-0.7315811389506598,-0.5942557487515948
250.0,-0.5611822302018838,-0.6632007751453761,-0.6656230280917572,-0.4567414323120105,-0.7318743464603342,-0.594527203830418
