c [mM],best recog (Mg),best recog (Ca),MC 95% recog lo (Mg),MC 95% recog hi (Mg),MC 95% recog lo (Ca),MC 95% recog hi (Ca)
1.9054607179632472,-0.30662781517014714,-0.37863599610995635,-0.3507475768885217,-0.2625080534517726,-0.40656340745096914,-0.35070858476894357
1.9952623149688795,-0.30882513761545205,-0.38182669891796106,-0.3534487978290083,-0.2642014774018958,-0.41017466965166277,-0.35347872818425935
2.0892961308540396,-0.31109644498662625,-0.3851103262362461,-0.3562466231605641,-0.2659462668126884,-0.4139273163682897,-0.35629333610420244
2.1877616239495525,-0.3134428069784949,-0.38848690793453766,-0.3591448547197601,-0.26774075923722973,-0.4178203307595733,-0.359153485109502
2.290867652767773,-0.31586517281144744,-0.3919562152882019,-0.3621456227798802,-0.26958472284301466,-0.42185489419475397,-0.36205753638164984
2.3988329190194904,-0.31836435731155,-0.395517742628007,-0.365250968724962,-0.271477745898138,-0.42599960158985106,-0.3650358836661629
2.51188643150958,-0.3209410264920294,-0.39917068931168753,-0.36846283077030134,-0.2734192222137574,-0.43025661476573246,-0.3680847638576426
2.6302679918953817,-0.32359568271080796,-0.4029139422320842,-0.3717830289874906,-0.2754083364341253,-0.43462534937847824,-0.3712025350856902
2.7542287033381663,-0.32632864949359774,-0.40674605909477535,-0.37521324968440395,-0.27744404930279154,-0.43910489172828066,-0.37438722646127004
2.884031503126606,-0.32914005612807706,-0.41066525271497856,-0.3787550292039793,-0.2795250830521748,-0.44369398210183464,-0.3776365233281225
3.019951720402016,-0.3320298221508562,-0.4146693765979217,-0.38240973721986804,-0.28164990708184434,-0.44839099931028226,-0.3809477538855611
3.1622776601683795,-0.3349976418658116,-0.41875591207849006,-0.3861785596220657,-0.2838167241095575,-0.45319394668467355,-0.38431787747230656
3.311311214825911,-0.3380429690490274,-0.4229219573042604,-0.39006248110111197,-0.28602345699694287,-0.45810043979737464,-0.3877434748111462
3.4673685045253166,-0.34116500201215505,-0.4271642183499962,-0.3940592711221461,-0.288270732902164,-0.4631076961803441,-0.3912207405196483
3.630780547701014,-0.3443626692117858,-0.4314790027510327,-0.398146462047834,-0.29057887637573765,-0.4682125273090466,-0.39474547819301875
3.8018939632056115,-0.3476346156071095,-0.4358622157369485,-0.40230265351117106,-0.29296657770304796,-0.4734105923763837,-0.3983138390975133
3.9810717055349722,-0.3509791899813086,-0.440309359435056,-0.4066642392717477,-0.2952941406908695,-0.4786893542579786,-0.4019293646121334
4.168693834703354,-0.3543944334530522,-0.44481553529508044,-0.4111411146730145,-0.2976477522330899,-0.48405979978270935,-0.40557127080745153
4.36515832240166,-0.35787806941296996,-0.44937544996164025,-0.4157322539769407,-0.3000238848489992,-0.48951747200129553,-0.40923342792198497
4.570881896148751,-0.3614274951250689,-0.4539834247897172,-0.42043604651879435,-0.3024189437313434,-0.4950574995515022,-0.4129093500279322
4.786300923226384,-0.3650397752346919,-0.45863340916004525,-0.42524831449633194,-0.30483123597305184,-0.5006566830101805,-0.41661013530991
5.011872336272724,-0.368711637421832,-0.46331899770663654,-0.4301351885533684,-0.3072880862902956,-0.5063241171656424,-0.42031387824763067
5.248074602497725,-0.3724394704312921,-0.4680334515178268,-0.435110835997054,-0.3097681048655302,-0.5120428379369786,-0.424024065098675
5.495408738576245,-0.3762193246987131,-0.47276972331590095,-0.4402710994341098,-0.3121675499633164,-0.5177587859911001,-0.4277806606407017
5.7543993733715695,-0.3800469157736446,-0.4775204865593805,-0.4455812907472068,-0.31451254080008234,-0.523589527266396,-0.431451445852365
6.025595860743578,-0.38391763071746077,-0.48227816834753234,-0.4509211474902116,-0.3169141139447099,-0.5294764632109963,-0.43507987348406835
6.309573444801933,-0.387826537624818,-0.48703498593988837,-0.45635520783735406,-0.31929786741228194,-0.5353588799944483,-0.4387110918853284
6.606934480075961,-0.39176839838270805,-0.4917829866357435,-0.4618807753456137,-0.3216560214198024,-0.5412623709539794,-0.44230360231750754
6.918309709189364,-0.395737684741273,-0.49651409069172203,-0.4674934721304981,-0.32398189735204797,-0.5471789672577474,-0.44584921412569667
7.244359600749901,-0.3997285977256908,-0.5012201368908791,-0.47320556271781017,-0.32625163273357144,-0.5531005082073944,-0.4493397655743637
7.5857757502918375,-0.40373509036930155,-0.5058929303162536,-0.47909449584444597,-0.32837568489415714,-0.5590153331787139,-0.4527705274537933
7.943282347242816,-0.40775089369565976,-0.510524291827231,-0.48498543984258924,-0.33051634754873027,-0.5649182848653993,-0.45613029878906275
8.31763771102671,-0.41176954582205294,-0.5151061086898299,-0.490931252377936,-0.3326078392661699,-0.570801095792491,-0.4594111215871687
8.709635899560807,-0.41578442400058435,-0.5196303857739126,-0.4969380192586745,-0.3346308287424942,-0.5766555381655684,-0.4626052333822569
9.120108393559097,-0.4197887793563879,-0.5240892967024569,-0.5031198933379057,-0.3364576653748701,-0.5825242209925203,-0.4656543724123934
9.549925860214358,-0.4237757740271668,-0.5284752343216517,-0.5093580400741393,-0.33819350798019426,-0.5883636908451502,-0.46858677779815316
10.0,-0.42773852035561255,-0.5327808598563699,-0.5155373425469183,-0.3399396981643068,-0.5941536796658832,-0.47140804004685666
14.89795918367347,-0.46002966095497033,-0.5657692664809089,-0.570065525153146,-0.3499937967567946,-0.640875941303896,-0.49066259165792175
19.79591836734694,-0.47943383344465396,-0.5835927087117452,-0.6087493589566925,-0.35011830793261545,-0.6695709714616926,-0.49761444596179777
24.693877551020407,-0.49173899739473415,-0.5939381904797412,-0.6371956523344066,-0.34628234245506173,-0.688974416318859,-0.49890196464062325
29.591836734693878,-0.4998717438872595,-0.6011086633944551,-0.6584199993831406,-0.34132348839137855,-0.7024437045583902,-0.49977362223052
34.48979591836735,-0.5054891785746047,-0.6072262753202493,-0.6755633725409813,-0.3354149846082282,-0.7123736810317626,-0.502078869608736
39.38775510204081,-0.5101795311309067,-0.6124947078028558,-0.689500662808719,-0.33085839945309453,-0.7199422535007886,-0.505047162104923
44.285714285714285,-0.514341079717169,-0.6170691867049252,-0.7007115612633441,-0.32797059817099394,-0.7259088696329539,-0.5082295037768965
49.183673469387756,-0.5180521314597892,-0.6210720789022761,-0.7099346988491081,-0.3261695640704704,-0.7309398130550757,-0.5112043447494765
54.08163265306123,-0.5213776482703618,-0.6246002429722282,-0.7177301952346733,-0.32502510130605033,-0.7352959604132352,-0.5139045255312211
58.9795918367347,-0.5243716559552662,-0.6277308234662042,-0.7246240142278036,-0.32411929768272885,-0.7391042307100695,-0.516357416222339
63.87755102040816,-0.5270792052056568,-0.6305257237572466,-0.7307495957083883,-0.32340881470292526,-0.7424616229932789,-0.5185898245212143
68.77551020408163,-0.5295379910858387,-0.6330350178148643,-0.7360329479618672,-0.32304303420981,-0.7454435464361661,-0.5206264891935625
73.6734693877551,-0.5317796825863703,-0.635299542346973,-0.7406347861944635,-0.3229245789782771,-0.7481095086266698,-0.5224895760672761
78.57142857142857,-0.5338310060115745,-0.6373528686440997,-0.7447283778275348,-0.32293363419561427,-0.7505070939430497,-0.5241986433451497
83.46938775510205,-0.5357146234677534,-0.6392228090781247,-0.7483931414684935,-0.3230361054670135,-0.7526963365060539,-0.5257492816501954
88.36734693877551,-0.5374498437371322,-0.640932575115956,-0.7516907540473102,-0.3232089334269542,-0.7547121977488191,-0.5271529524830929
93.26530612244898,-0.5390531976218096,-0.642501673745806,-0.7546726519456195,-0.3234337432979997,-0.7566238677625825,-0.5283794797290295
98.16326530612245,-0.5405389044290341,-0.6439466066075301,-0.7573840210436589,-0.3236937878144093,-0.7583752510979231,-0.5295179621171371
103.06122448979592,-0.5419192512851563,-0.6452814194021199,-0.7598599558862458,-0.3239785466840668,-0.759957783638869,-0.5306050551653708
107.9591836734694,-0.5432049026791623,-0.6465181369008048,-0.762129749516083,-0.32428005584224157,-0.7614190651312297,-0.53161720867038
112.85714285714286,-0.5444051540932269,-0.6476671099098086,-0.7642180418168324,-0.32459226636962135,-0.7627724951631775,-0.5325617246564397
117.75510204081633,-0.5455281407166344,-0.648737293978602,-0.7661457060509909,-0.3249105753822778,-0.7640295717629632,-0.5334450161942409
122.6530612244898,-0.5465810099608377,-0.6497364748078263,-0.7679305405515727,-0.32523147937010266,-0.765200216757423,-0.5342727328582295
127.55102040816327,-0.5475700646930033,-0.6506714517401426,-0.769587813676386,-0.3255523157096206,-0.7662930366049212,-0.535049866875364
132.44897959183675,-0.5485008826879594,-0.6515481880588303,-0.7711306970418901,-0.3258710683340287,-0.7673155331426469,-0.5357808429750137
137.3469387755102,-0.5493784166842306,-0.6523719348282033,-0.7725706128324494,-0.32618622053601176,-0.7682728761882373,-0.5364709934681694
142.24489795918367,-0.550207078553079,-0.6531473335089242,-0.7739175144006962,-0.3264966427054618,-0.7691706375271454,-0.5371240294907029
147.14285714285714,-0.5509908103987238,-0.6538785014420201,-0.7751801146222362,-0.3268015061752113,-0.7700156601014038,-0.5377413427826364
152.0408163265306,-0.5517331448620078,-0.6545691034248002,-0.7763660729964181,-0.32710021672759737,-0.770812454143379,-0.5383257527062215
156.9387755102041,-0.5524372564672162,-0.6552224119322454,-0.7774821499224697,-0.32739236301196273,-0.7715650303016132,-0.5388797935628776
161.83673469387756,-0.5531060055075998,-0.6558413580189599,-0.778534334670067,-0.3276776763451325,-0.7722769668924176,-0.5394057491455022
166.73469387755102,-0.5537419756904973,-0.6564285745330052,-0.7795279521262602,-0.3279559992547344,-0.7729514665806579,-0.5399056824853524
171.6326530612245,-0.5543475065427517,-0.6569864329563857,-0.7804677523100221,-0.32822726077548126,-0.7735914043774561,-0.5403814615353153
176.53061224489795,-0.554924721399984,-0.657517074937501,-0.7813579858112603,-0.3284914569887077,-0.7741993684669827,-0.5408347814080193
181.42857142857144,-0.5554755516601739,-0.6580224393831151,-0.7822024676676542,-0.3287486356526937,-0.7747570636514856,-0.5412878151147447
186.3265306122449,-0.5560017578658827,-0.6585042858197712,-0.7830046316931494,-0.328998884038616,-0.7752876594506626,-0.5417209121888797
191.22448979591837,-0.5565049480850335,-0.6589642146082939,-0.7837675768810829,-0.32924231928898406,-0.7757934775432914,-0.5421349516732964
196.12244897959184,-0.5569865939828182,-0.6594036844933986,-0.7844941082544581,-0.3294790797111784,-0.776276212995484,-0.5425311559913132
201.0204081632653,-0.5574480449139814,-0.6598240278880949,-0.7851868369794306,-0.32970925284853214,-0.7767374097851852,-0.5429106459910046
205.9183673469388,-0.5578905403124974,-0.6602264642258087,-0.7858481056212487,-0.3299329750037461,-0.7771784772608953,-0.543274451190722
210.81632653061226,-0.5583152206125463,-0.6606121116584971,-0.7864800078638758,-0.3301504333612168,-0.7776007044957377,-0.5436235188212565
215.71428571428572,-0.5587231368988701,-0.6609819973343214,-0.7870844557892489,-0.3303618180084913,-0.7780052728442078,-0.5439587218244349
220.6122448979592,-0.5591152594548494,-0.6613370664515932,-0.7876631991348533,-0.33056731977484555,-0.778393266958646,-0.5442808659445404
225.51020408163265,-0.5594924853517371,-0.6616781902552731,-0.7882178421532555,-0.3307671285502188,-0.7787656844813785,-0.5445906960291677
230.40816326530611,-0.5598556452016763,-0.6620061731170019,-0.7887498584147167,-0.3309614319886359,-0.7791234445945414,-0.5448889016394625
235.3061224489796,-0.5602055091795783,-0.6623217588186727,-0.7892606038396304,-0.33115041451952637,-0.7794673955815561,-0.5451761220557894
240.20408163265307,-0.5605427924042381,-0.6626256361419136,-0.789751328202793,-0.3313342566056832,-0.7797983215310007,-0.5454529507528265
245.10204081632654,-0.560868159756517,-0.6629184438511273,-0.7902231853144299,-0.33151313419860423,-0.7801169482942082,-0.5457199394080464
250.0,-0.5611822302018838,-0.6632007751453761,-0.7906772420521319,-0.33168721835163584,-0.7804239487917056,-0.5459776014990466
