c [mM],best recog (Mg),best recog (Ca),MC 68% recog lo (Mg),MC 68% recog hi (Mg),MC 68% recog lo (Ca),MC 68% recog hi (Ca)
8.31763771102671,-0.41176954582205294,-0.5151061086898299,-0.4446143609965699,-0.37892473064753596,-0.5441272758856386,-0.4860849414940212
8.709635899560807,-0.41578442400058435,-0.5196303857739126,-0.44949795601697473,-0.38207089198419397,-0.5493704584491195,-0.4898903130987058
9.120108393559097,-0.4197887793563879,-0.5240892967024569,-0.4544102092673429,-0.38516734944543296,-0.5546440244786939,-0.49353456892621983
9.549925860214358,-0.4237757740271668,-0.5284752343216517,-0.45932993337550304,-0.3882216146788306,-0.5597864730693721,-0.4971639955739312
10.0,-0.42773852035561255,-0.5327808598563699,-0.46425038470888585,-0.39122665600233925,-0.5647996564597142,-0.5007620632530256
14.89795918367347,-0.46002966095497033,-0.5657692664809089,-0.5058289716794232,-0.41423035023051746,-0.6056811951647952,-0.5258573377970225
19.79591836734694,-0.47943383344465396,-0.5835927087117452,-0.532968028099376,-0.4258996387899319,-0.6292131349555299,-0.5379722824679605
24.693877551020407,-0.49173899739473415,-0.5939381904797412,-0.5522615681212422,-0.4312164266682261,-0.6441910676265489,-0.5436853133329335
29.591836734693878,-0.4998717438872595,-0.6011086633944551,-0.5658642041780214,-0.4338792835964976,-0.654325951488643,-0.5478913753002672
34.48979591836735,-0.5054891785746047,-0.6072262753202493,-0.5761675814951995,-0.43481077565400994,-0.66157890185902,-0.5528736487814786
39.38775510204081,-0.5101795311309067,-0.6124947078028558,-0.5843038867656789,-0.43605517549613454,-0.6676229586558953,-0.5573664569498162
44.285714285714285,-0.514341079717169,-0.6170691867049252,-0.5906809751792449,-0.4380011842550931,-0.6728184743424469,-0.5613198990674034
49.183673469387756,-0.5180521314597892,-0.6210720789022761,-0.5958435297902338,-0.44026073312934466,-0.6773603058525123,-0.56478385195204
54.08163265306123,-0.5213776482703618,-0.6246002429722282,-0.6000253229535646,-0.4427299735871591,-0.6813625981288977,-0.5678378878155587
58.9795918367347,-0.5243716559552662,-0.6277308234662042,-0.6038047588309149,-0.4449385530796176,-0.6848912885220546,-0.5705703584103539
63.87755102040816,-0.5270792052056568,-0.6305257237572466,-0.6072036019187936,-0.44695480849251984,-0.6879934787264861,-0.5730579687880071
68.77551020408163,-0.5295379910858387,-0.6330350178148643,-0.6102498644694399,-0.44882611770223746,-0.6907205171409615,-0.575349518488767
73.6734693877551,-0.5317796825863703,-0.635299542346973,-0.6129706011692464,-0.4505887640034943,-0.6931529497229328,-0.577446134971013
78.57142857142857,-0.5338310060115745,-0.6373528686440997,-0.6154289880529438,-0.45223302397020526,-0.6953437675809815,-0.5793619697072179
83.46938775510205,-0.5357146234677534,-0.6392228090781247,-0.6176720321757103,-0.4537572147597965,-0.6973674115878233,-0.581078206568426
88.36734693877551,-0.5374498437371322,-0.640932575115956,-0.6197267135443366,-0.45517297392992784,-0.699127360435694,-0.582737789796218
93.26530612244898,-0.5390531976218096,-0.642501673745806,-0.6216157019026786,-0.4564906933409406,-0.7007299733794463,-0.5842733741121657
98.16326530612245,-0.5405389044290341,-0.6439466066075301,-0.6233581823661579,-0.4577196264919103,-0.7022318843877096,-0.5856613288273507
103.06122448979592,-0.5419192512851563,-0.6452814194021199,-0.6249704984462022,-0.45886800412411033,-0.7036389140076952,-0.5869239247965446
107.9591836734694,-0.5432049026791623,-0.6465181369008048,-0.6264666579547788,-0.45994314740354575,-0.7049436165951489,-0.5880926572064608
112.85714285714286,-0.5444051540932269,-0.6476671099098086,-0.6278528933553098,-0.4609574148311439,-0.7061533884518931,-0.589180831367724
117.75510204081633,-0.5455281407166344,-0.648737293978602,-0.6291237932824704,-0.4619324881507984,-0.7072721097349285,-0.5902024782222756
122.6530612244898,-0.5465810099608377,-0.6497364748078263,-0.6303112169468915,-0.4628508029747838,-0.7083075479578844,-0.5911654016577681
127.55102040816327,-0.5475700646930033,-0.6506714517401426,-0.6314231075339378,-0.46371702185206876,-0.7092748013582383,-0.592068102122047
132.44897959183675,-0.5485008826879594,-0.6515481880588303,-0.6324664336577106,-0.4645353317182082,-0.7101803731300528,-0.5929160029876078
137.3469387755102,-0.5493784166842306,-0.6523719348282033,-0.6334685960404545,-0.46528823732800667,-0.7110299670558751,-0.5937139026005316
142.24489795918367,-0.550207078553079,-0.6531473335089242,-0.6344239111556239,-0.4659902459505342,-0.7118286063682295,-0.5944660606496188
147.14285714285714,-0.5509908103987238,-0.6538785014420201,-0.6353221426110823,-0.4666594781863652,-0.7125815371326527,-0.5951754657513875
152.0408163265306,-0.5517331448620078,-0.6545691034248002,-0.6361712321628339,-0.4672950575611816,-0.7133312937381763,-0.5958069131114242
156.9387755102041,-0.5524372564672162,-0.6552224119322454,-0.6369754034438163,-0.4678991094906161,-0.7140401794052417,-0.5964046444592491
161.83673469387756,-0.5531060055075998,-0.6558413580189599,-0.6377470724602632,-0.46846493855493637,-0.7147114405290823,-0.5969712755088376
166.73469387755102,-0.5537419756904973,-0.6564285745330052,-0.6384840616064308,-0.4689998897745639,-0.7153479892679234,-0.5975091597980869
171.6326530612245,-0.5543475065427517,-0.6569864329563857,-0.6391742386253568,-0.4695207744601465,-0.7159524453889707,-0.5980204205238007
176.53061224489795,-0.554924721399984,-0.657517074937501,-0.6398335578237306,-0.4700158849762372,-0.7165252780294932,-0.5985088718455088
181.42857142857144,-0.5554755516601739,-0.6580224393831151,-0.6404620962223183,-0.47048900709802954,-0.7170704784809779,-0.5989744002852523
186.3265306122449,-0.5560017578658827,-0.6585042858197712,-0.6410619565063066,-0.4709415592254588,-0.7175900870753112,-0.5994184845642311
191.22448979591837,-0.5565049480850335,-0.6589642146082939,-0.641635054427791,-0.471374841742276,-0.7180858618710594,-0.5998425673455284
196.12244897959184,-0.5569865939828182,-0.6594036844933986,-0.6421831390937462,-0.47179004887189024,-0.7185594037311669,-0.6002479652556303
201.0204081632653,-0.5574480449139814,-0.6598240278880949,-0.6427078106720495,-0.4721882791559132,-0.7190121734832766,-0.6006358822929132
205.9183673469388,-0.5578905403124974,-0.6602264642258087,-0.6432076789299968,-0.47257340169499806,-0.7194455068832935,-0.6010074215683239
210.81632653061226,-0.5583152206125463,-0.6606121116584971,-0.6436861833864935,-0.4729442578385992,-0.719860627702977,-0.6013635956140172
215.71428571428572,-0.5587231368988701,-0.6609819973343214,-0.6441454204466126,-0.47330085335112754,-0.7202586592099405,-0.6017053354587023
220.6122448979592,-0.5591152594548494,-0.6613370664515932,-0.6445865295532441,-0.4736439893564547,-0.7206321677102998,-0.6020419651928866
225.51020408163265,-0.5594924853517371,-0.6616781902552731,-0.6450105621393589,-0.4739744085641154,-0.7209900588939063,-0.6023663216166398
230.40816326530611,-0.5598556452016763,-0.6620061731170019,-0.6454182039980844,-0.47429308640526824,-0.7213308761176235,-0.6026814701163804
235.3061224489796,-0.5602055091795783,-0.6623217588186727,-0.6458088809901271,-0.4746021373690296,-0.7216556322609017,-0.6029878853764438
240.20408163265307,-0.5605427924042381,-0.6626256361419136,-0.6461852466137865,-0.4749003381946897,-0.7219682063523903,-0.6032830659314369
245.10204081632654,-0.560868159756517,-0.6629184438511273,-0.6465480723971632,-0.47518824711587093,-0.7222692706843368,-0.6035676170179178
250.0,-0.5611822302018838,-0.6632007751453761,-0.6468980754391375,-0.47546638496463023,-0.7225594490121156,-0.6038421012786367
