4.786300923	6.285291843	6.395596063	6.505900283	6.631557525	6.760635838	6.889714151	-0.390007403	-0.365039775	-0.340072147	5.614457979	5.754076881	5.893695783	6.076079971	6.21271029	6.34934061	-0.480518614	-0.458633409	-0.436748204
5.011872336	6.178015548	6.2876712	6.397326853	6.52672492	6.656382838	6.786040756	-0.394215662	-0.368711637	-0.343207613	5.48583464	5.626383594	5.766932548	5.951976527	6.089702592	6.227428656	-0.485761246	-0.463318998	-0.440876749
5.248074602	6.068734628	6.177872587	6.287010547	6.421081823	6.550312058	6.679542292	-0.398493564	-0.37243947	-0.346385376	5.355875718	5.497415747	5.638955775	5.827009999	5.965449198	6.103888397	-0.490993811	-0.468033452	-0.445073092
5.495408739	5.957386913	6.066285056	6.175183199	6.313854427	6.442504381	6.571154334	-0.402811003	-0.376219325	-0.349627646	5.224682747	5.367314667	5.509946588	5.700877376	5.840084391	5.979291406	-0.496223995	-0.472769723	-0.449315451
5.754399373	5.844178477	5.952996344	6.06181421	6.204856383	6.333043259	6.461230136	-0.407205806	-0.380046916	-0.352888025	5.092792956	5.236188211	5.379583466	5.573643465	5.713708698	5.85377393	-0.501515308	-0.477520487	-0.453525665
6.025595861	5.730089748	5.838101201	5.946112653	6.093511872	6.222018831	6.350525791	-0.411653108	-0.383917631	-0.356182153	4.960306387	5.104158747	5.248011107	5.445410864	5.586436915	5.727462967	-0.506787335	-0.482278168	-0.457769001
6.309573445	5.614010245	5.721698961	5.829387678	5.981949939	6.109525499	6.237101058	-0.416247299	-0.387826538	-0.359405776	4.826676657	4.971366617	5.116056577	5.317717395	5.458401603	5.599085811	-0.512069075	-0.487034986	-0.462000897
6.60693448	5.496005614	5.603898175	5.711790737	5.869211345	5.995666574	6.122121802	-0.420859277	-0.391768398	-0.36267752	4.692680126	4.837951298	4.983222471	5.188956536	5.329734285	5.470512034	-0.517441748	-0.491782987	-0.466124225
6.918309709	5.378142563	5.484869893	5.591597222	5.755321326	5.880607578	6.00589383	-0.425503792	-0.395737685	-0.365971577	4.557689394	4.704050636	4.850411877	5.060030283	5.200564726	5.34109917	-0.522738004	-0.496514091	-0.470290177
7.244359601	5.259380798	5.364766021	5.470151244	5.640358531	5.764494619	5.888630707	-0.430235886	-0.399728598	-0.36922131	4.422766876	4.569824912	4.716882948	4.931421369	5.071045049	5.210668729	-0.528098144	-0.501220137	-0.47434213
7.58577575	5.139402534	5.243719322	5.34803611	5.524204933	5.647454412	5.770703892	-0.435031375	-0.40373509	-0.372438806	4.288598191	4.435438322	4.582278452	4.802180481	4.941331252	5.080482023	-0.533427599	-0.50589293	-0.478358261
7.943282347	5.018292025	5.121848584	5.225405143	5.407757797	5.529599477	5.651441157	-0.439811511	-0.407750894	-0.375690277	4.154357278	4.301042367	4.447727456	4.672899679	4.811566659	4.95023364	-0.538767698	-0.510524292	-0.482280886
8.317637711	4.896590859	4.999272277	5.101953695	5.290393496	5.411041823	5.531690151	-0.444614361	-0.411769546	-0.378924731	4.020362465	4.166788863	4.313215261	4.544116484	4.681894972	4.819673459	-0.544127276	-0.515106109	-0.486084941
8.7096359	4.77444405	4.876125732	4.977807414	5.172009442	5.291910156	5.41181087	-0.449497956	-0.415784424	-0.382070892	3.887547626	4.032842404	4.178137183	4.416026366	4.55247279	4.688919214	-0.549370458	-0.519630386	-0.489890313
9.120108394	4.651540744	4.752536498	4.853532252	5.053531461	5.172325278	5.291119095	-0.454410209	-0.419788779	-0.385167349	3.755157911	3.899356159	4.043554407	4.288236964	4.423445456	4.558653947	-0.554644024	-0.524089297	-0.493534569
9.54992586	4.529364812	4.628641097	4.727917382	4.934801921	5.052416871	5.170031821	-0.459329933	-0.423775774	-0.388221615	3.622713515	3.766486161	3.910258807	4.160720616	4.294961395	4.429202175	-0.559786473	-0.528475234	-0.497163996
10	4.407303552	4.504584865	4.601866177	4.816002567	4.932323385	5.048644204	-0.464250385	-0.42773852	-0.391226656	3.491936239	3.634394074	3.776851909	4.034851005	4.167174934	4.299498863	-0.564799656	-0.53278086	-0.500762063
14.89795918	3.36322359	3.445992708	3.528761826	3.800707578	3.906022369	4.01133716	-0.505828972	-0.460029661	-0.41423035	2.421038667	2.544900818	2.668762969	2.998530393	3.110670084	3.222809775	-0.605681195	-0.565769266	-0.525857338
19.79591837	2.670847326	2.741648983	2.81245064	3.124729402	3.221082817	3.317436231	-0.532968028	-0.479433833	-0.425899639	1.750004319	1.856320363	1.962636407	2.345446838	2.439913072	2.534379305	-0.629213135	-0.583592709	-0.537972282
24.69387755	2.182073831	2.243084421	2.304095011	2.6446844	2.734823418	2.824962437	-0.552261568	-0.491738997	-0.431216427	1.295795092	1.38591205	1.476029008	1.90096204	1.979850241	2.058738442	-0.644191068	-0.59393819	-0.543685313
29.59183673	1.821786325	1.873770307	1.925754288	2.288130039	2.373642051	2.459154062	-0.565864204	-0.499871744	-0.433879284	0.969593019	1.046341067	1.123089114	1.578723226	1.64744973	1.716176234	-0.654325951	-0.601108663	-0.547891375
34.48979592	1.545852117	1.590443055	1.635033993	2.01397646	2.095932234	2.177888008	-0.576167581	-0.505489179	-0.434810776	0.725298494	0.790888426	0.856478358	1.336949679	1.398114702	1.459279724	-0.661578902	-0.607226275	-0.552873649
39.3877551	1.328822691	1.366961846	1.405101001	1.79732359	1.877141377	1.956959165	-0.584303887	-0.510179531	-0.436055175	0.535158404	0.592439957	0.64972151	1.149231319	1.204934665	1.260638011	-0.667622959	-0.612494708	-0.557366457
44.28571429	1.153409775	1.186642804	1.219875833	1.623795223	1.700983884	1.778172545	-0.590680975	-0.51434108	-0.438001184	0.384146817	0.434225778	0.484304738	0.998736345	1.051294964	1.103853584	-0.672818474	-0.617069187	-0.561319899
49.18367347	1.0093118	1.038384661	1.067457521	1.480701484	1.556436792	1.6321721	-0.59584353	-0.518052131	-0.440260733	0.261742654	0.305378794	0.349014933	0.874987092	0.926450873	0.977914653	-0.677360306	-0.621072079	-0.564783852
54.08163265	0.887651439	0.914528129	0.941404818	1.359123634	1.435905777	1.51268792	-0.600025323	-0.521377648	-0.442729974	0.159530873	0.19856522	0.237599568	0.772668511	0.823165463	0.873662416	-0.681362598	-0.624600243	-0.567837888
58.97959184	0.78477926	0.809642535	0.834505811	1.257734752	1.334014191	1.410293631	-0.603804759	-0.524371656	-0.444938553	0.073728833	0.10867044	0.143612046	0.685849208	0.736401263	0.786953318	-0.684891289	-0.627730823	-0.570570358
63.87755102	0.696069797	0.719766144	0.743462492	1.16893271	1.24684535	1.324757989	-0.607203602	-0.527079205	-0.446954808	0.000506983	0.032022718	0.063538454	0.612158155	0.662548442	0.712938729	-0.687993479	-0.630525724	-0.573057969
68.7755102	0.619289384	0.641952583	0.664615782	1.094321892	1.171490574	1.248659256	-0.610249864	-0.529537991	-0.448826118	-0.062649723	-0.034058303	-0.005466883	0.547459767	0.598976714	0.650493662	-0.690720517	-0.633035018	-0.575349518
73.67346939	0.551420675	0.57396794	0.596515204	1.02866449	1.105747622	1.182830754	-0.612970601	-0.531779683	-0.450588764	-0.118075318	-0.091590177	-0.065105035	0.491442633	0.543709366	0.595976099	-0.69315295	-0.635299542	-0.577446135
78.57142857	0.492102999	0.514090463	0.536077927	0.970328864	1.047921469	1.125514074	-0.615428988	-0.533831006	-0.452233024	-0.166876431	-0.142113158	-0.117349884	0.441886335	0.495239711	0.548593087	-0.695343768	-0.637352869	-0.57936197
83.46938776	0.438713764	0.460975457	0.483237149	0.917623694	0.99669008	1.075756466	-0.617672032	-0.535714623	-0.453757215	-0.210197458	-0.186819426	-0.163441393	0.398221328	0.452403383	0.506585439	-0.697367412	-0.639222809	-0.581078207
88.36734694	0.390948885	0.41355788	0.436166875	0.871894703	0.951007723	1.030120744	-0.619726714	-0.537449844	-0.455172974	-0.249111665	-0.226648818	-0.204185971	0.359339588	0.414283757	0.469227926	-0.69912736	-0.640932575	-0.58273779
93.26530612	0.347829123	0.370973181	0.39411724	0.829963666	0.910026379	0.990089092	-0.621615702	-0.539053198	-0.456490693	-0.28388755	-0.262352825	-0.240818099	0.324431725	0.380148849	0.435865973	-0.700729973	-0.642501674	-0.584273374
98.16326531	0.308783289	0.3325304	0.356277511	0.792415728	0.873069304	0.953722881	-0.623358182	-0.540538904	-0.457719626	-0.315567244	-0.294530029	-0.273492815	0.292301336	0.349416577	0.406531818	-0.702231884	-0.643946607	-0.585661329
103.0612245	0.273481746	0.297661355	0.321840964	0.758768227	0.839580607	0.920392987	-0.624970498	-0.541919251	-0.458868004	-0.344245941	-0.323674543	-0.303103146	0.26373327	0.321606876	0.379480482	-0.703638914	-0.645281419	-0.586923925
107.9591837	0.24149104	0.265894991	0.290298941	0.727854209	0.809099893	0.890345578	-0.626466658	-0.543204903	-0.459943147	-0.370628862	-0.350192585	-0.329756308	0.237939389	0.296325551	0.354711714	-0.704943617	-0.646518137	-0.588092657
112.8571429	0.211871233	0.236838583	0.261805933	0.700396578	0.781243737	0.862090896	-0.627852893	-0.544405154	-0.460957415	-0.394458275	-0.37441904	-0.354379805	0.214177194	0.27324807	0.332318945	-0.706153388	-0.64766711	-0.589180831
117.755102	0.184590855	0.210165328	0.235739801	0.674444432	0.755693469	0.836942506	-0.629123793	-0.545528141	-0.461932488	-0.416649668	-0.396635992	-0.376622315	0.192197109	0.252101302	0.312005496	-0.70727211	-0.648737294	-0.590202478
122.6530612	0.15930334	0.18559812	0.211892901	0.650706628	0.73217913	0.813651632	-0.630311217	-0.54658101	-0.462850803	-0.437101657	-0.417078983	-0.397056309	0.172159587	0.232657492	0.293155396	-0.708307548	-0.649736475	-0.591165402
127.5510204	0.136054511	0.162898063	0.189741615	0.62896711	0.710468128	0.791969146	-0.631423108	-0.547570065	-0.463717022	-0.456443149	-0.43594973	-0.41545631	0.153504503	0.214721722	0.275938941	-0.709274801	-0.650671452	-0.592068102
132.4489796	0.114596393	0.141861315	0.169126236	0.608720487	0.690362197	0.772003907	-0.632466434	-0.548500883	-0.464535332	-0.474267116	-0.453421926	-0.432576737	0.136539281	0.198126262	0.259713243	-0.710180373	-0.651548188	-0.592916003
137.3469388	0.094669847	0.122313769	0.149957692	0.589595944	0.671692186	0.753788428	-0.633468596	-0.549378417	-0.465288237	-0.490807755	-0.46964297	-0.448478185	0.12037934	0.182728965	0.245078589	-0.711029967	-0.652371935	-0.593713903
