c [mM],best Homo,best Hetero,MC 98% Homo lo,MC 98% Homo hi,MC 98% Hetero lo,MC 98% Hetero hi
117.75510204081633,-0.3966359916535076,0.2521013023250944,-0.44231978173039915,-0.35095220157661605,0.11345901475124007,0.39074358989894875
122.6530612244898,-0.41707898308328906,0.2326574917245372,-0.46363888365031375,-0.37051908251626436,0.09167852356649303,0.3736364598825814
127.55102040816327,-0.43594972961067313,0.2147217221294695,-0.48336540432645153,-0.38853405489489473,0.07173335350473628,0.3577100907542027
132.44897959183675,-0.4534219264137427,0.19812626164508762,-0.5014740418841467,-0.4053698109433387,0.05304029639674304,0.3432122268934322
137.3469387755102,-0.46964297032562063,0.1827289645025827,-0.5183223840535797,-0.42096355659766155,0.03586026858861885,0.32959766041654653
142.24489795918367,-0.4847413714741715,0.16840596203475267,-0.5342525922457625,-0.43523015070258053,0.019606526465363622,0.3172053976041417
147.14285714285714,-0.49882871980173116,0.15504978164028893,-0.5489676720307803,-0.448689767572682,0.004673724775470678,0.3054258385051072
152.0408163265306,-0.5120019175661885,0.14256718585861172,-0.5629503297247459,-0.4610535054076311,-0.00908810207271113,0.2942224737899346
156.9387755102041,-0.52434589464012,0.13087651729212535,-0.5762204157182506,-0.4724713735619895,-0.02206913823574999,0.28382217282000066
161.83673469387756,-0.5359344231395244,0.11990693487943549,-0.5890124906708218,-0.48285635560822704,-0.03433436934164205,0.274148239100513
166.73469387755102,-0.5468328628358621,0.1095957116971431,-0.600792480656958,-0.4928732450147662,-0.04625635938962705,0.26544778278391323
171.6326530612245,-0.5571005671346199,0.09988586582176584,-0.6113911017159038,-0.5028100325533359,-0.05734692240511116,0.25711865404864287
176.53061224489795,-0.5667906236074685,0.09072645133003254,-0.6216374226512684,-0.5119438245636685,-0.06773493970196354,0.24918784236202862
181.42857142857144,-0.5759496786809919,0.08207276070212322,-0.6311817004713002,-0.5207176568906836,-0.07748609835254552,0.24163161975679195
186.3265306122449,-0.5846193744497765,0.07388491136999464,-0.6406133953129605,-0.5286253535865926,-0.08671670731671088,0.23448653005670017
191.22448979591837,-0.5928372656203114,0.06612694898798255,-0.6498048529875896,-0.5358696782530331,-0.0954660325003294,0.2277199304762945
196.12244897959184,-0.6006372027570857,0.05876648173631294,-0.658673086383323,-0.5426013191308483,-0.1037705418928501,0.22130350536547597
201.0204081632653,-0.6080497154091447,0.05177431247895026,-0.666800752259494,-0.5492986785587953,-0.11166256850024275,0.21521119345814327
205.9183673469388,-0.6151024129246085,0.04512405130120012,-0.6741193108072117,-0.5560855150420054,-0.11917152023718913,0.20941962283958937
210.81632653061226,-0.6218202441406131,0.03879186751788399,-0.6807214105935931,-0.562919077687633,-0.12632390539872923,0.20390764043449722
215.71428571428572,-0.6282256602546474,0.03275633707967396,-0.686979009176984,-0.5694723113323109,-0.13314334630229577,0.19865602046164368
220.6122448979592,-0.6343393093849472,0.026997757066645978,-0.6931316902194338,-0.5755469285504606,-0.13965175894114382,0.19364727307443577
225.51020408163265,-0.6401805674513072,0.021497622803965832,-0.6994270825548838,-0.5809340523477307,-0.14587033800904242,0.1888655836169741
230.40816326530611,-0.6457669419432963,0.016239231173705626,-0.7054450776311084,-0.5860888062554842,-0.15181790837432807,0.18429637072173932
235.3061224489796,-0.6511143795375691,0.011207379281103602,-0.7113569996124186,-0.5908717594627196,-0.1575114538956483,0.1799262124578555
240.20408163265307,-0.656237466908633,0.006388169233280561,-0.7167991303352866,-0.5956758034819795,-0.16296627142250397,0.1757426098890651
